Grapheme	IPA
+	
?	
C	
D	
L	
M	
N	
R	ʀ
S	
T	
V	
Z	
a	a
b	b
bʷ	bʷ
c	c
d	d
dr	ⁿr
e	e
g	g
gʷ	gʷ
h	h
i	i
j	j
k	k
kʷ	kʷ
l	l
m	m
mʷ	mʷ
n	n
o	o
p	p
pʷ	pʷ
q	q
r	r
s	s
t	t
u	u
w	w
x	x
y	y
z	z
á	á
ñ	ɲ
ā	ā
ŋ	ŋ
ŋʷ	ŋʷ
ə	ə
